tiempo,ws,wd
2019-05-31 11:20:00,3.13,198.5
2019-05-31 11:30:00,2.922,178.8
2019-05-31 11:40:00,1.773,177.2
2019-05-31 11:50:00,1.993,181.5
2019-05-31 12:00:00,2.817,175.0
2019-05-31 12:10:00,3.068,196.1
2019-05-31 12:20:00,2.902,141.2
2019-05-31 12:30:00,2.005,161.5
2019-05-31 12:40:00,2.727,183.1
2019-05-31 12:50:00,2.93,196.7
2019-05-31 13:00:00,2.907,157.7
2019-05-31 13:10:00,2.543,192.1
2019-05-31 13:20:00,1.673,215.9
2019-05-31 13:30:00,2.637,235.2
2019-05-31 13:40:00,0.615,203.9
2019-05-31 13:50:00,1.428,148.0
2019-05-31 14:00:00,2.013,193.5
2019-05-31 14:10:00,1.828,185.5
2019-05-31 14:20:00,0.868,120.4
2019-05-31 14:30:00,0.438,88.7
2019-05-31 14:40:00,1.458,209.7
2019-05-31 14:50:00,1.815,173.4
2019-05-31 15:00:00,1.923,196.5
2019-05-31 15:10:00,1.132,167.9
2019-05-31 15:20:00,3.938,189.8
2019-05-31 15:30:00,2.995,180.7
2019-05-31 15:40:00,3.635,183.6
2019-05-31 15:50:00,0.94,185.9
2019-05-31 16:00:00,1.905,178.3
2019-05-31 16:10:00,3.553,148.7
2019-05-31 16:20:00,1.978,155.8
2019-05-31 16:30:00,2.255,201.3
2019-05-31 16:40:00,1.333,168.5
2019-05-31 16:50:00,0.195,332.2
2019-05-31 17:00:00,0.975,306.5
2019-05-31 17:10:00,0.437,39.04
2019-05-31 17:20:00,0.433,330.1
2019-05-31 17:30:00,1.382,323.2
2019-05-31 17:40:00,1.045,0.56
2019-05-31 17:50:00,0.595,307.6
2019-05-31 18:00:00,1.392,7.686
2019-05-31 18:10:00,1.31,354.0
2019-05-31 18:20:00,1.982,355.1
2019-05-31 18:30:00,3.018,0.658
2019-05-31 18:40:00,1.703,354.3
2019-05-31 18:50:00,1.69,3.175
2019-05-31 19:00:00,1.82,36.85
2019-05-31 19:10:00,2.793,108.9
2019-05-31 19:20:00,4.558,107.4
2019-05-31 19:30:00,3.63,75.99
2019-05-31 19:40:00,3.918,106.0
2019-05-31 19:50:00,1.453,82.3
2019-05-31 20:00:00,2.687,154.8
2019-05-31 20:10:00,4.66,196.0
2019-05-31 20:20:00,4.83,193.3
2019-05-31 20:30:00,2.652,203.5
2019-05-31 20:40:00,2.718,226.5
2019-05-31 20:50:00,0.84,236.7
2019-05-31 21:00:00,0.747,158.9
2019-05-31 21:10:00,0.862,78.74
2019-05-31 21:20:00,0.298,25.55
2019-05-31 21:30:00,1.1,50.33
2019-05-31 21:40:00,1.793,351.2
2019-05-31 21:50:00,0.663,330.5
2019-05-31 22:00:00,3.255,336.7
2019-05-31 22:10:00,3.567,323.8
2019-05-31 22:20:00,4.877,345.7
2019-05-31 22:30:00,5.777,322.8
2019-05-31 22:40:00,3.652,344.1
2019-05-31 22:50:00,4.557,338.7
2019-05-31 23:00:00,4.412,330.2
2019-05-31 23:10:00,4.677,325.7
2019-05-31 23:20:00,2.827,347.8
2019-05-31 23:30:00,2.0,329.9
2019-05-31 23:40:00,1.27,108.9
2019-05-31 23:50:00,0.542,85.9
2019-06-01 00:00:00,1.947,321.8
2019-06-01 00:10:00,2.045,337.7
2019-06-01 00:20:00,1.522,333.8
2019-06-01 00:30:00,1.485,343.0
2019-06-01 00:40:00,1.167,341.3
2019-06-01 00:50:00,1.705,14.32
2019-06-01 01:00:00,2.193,13.5
2019-06-01 01:10:00,2.918,15.33
2019-06-01 01:20:00,3.42,358.7
2019-06-01 01:30:00,2.247,350.3
2019-06-01 01:40:00,2.467,343.8
2019-06-01 01:50:00,2.49,346.7
2019-06-01 02:00:00,2.603,347.2
2019-06-01 02:10:00,1.957,313.7
2019-06-01 02:20:00,0.953,5.846
2019-06-01 02:30:00,1.687,345.0
2019-06-01 02:40:00,2.612,354.8
2019-06-01 02:50:00,1.897,339.0
2019-06-01 03:00:00,3.188,350.2
2019-06-01 03:10:00,3.003,351.8
2019-06-01 03:20:00,2.782,346.5
2019-06-01 03:30:00,1.637,335.3
2019-06-01 03:40:00,1.415,357.8
2019-06-01 03:50:00,1.563,336.2
2019-06-01 04:00:00,1.032,357.9
2019-06-01 04:10:00,0.315,298.6
2019-06-01 04:20:00,0.33,294.1
2019-06-01 04:30:00,0.467,150.8
2019-06-01 04:40:00,0.228,138.3
2019-06-01 04:50:00,1.578,30.38
2019-06-01 05:00:00,2.262,42.16
2019-06-01 05:10:00,1.745,13.78
2019-06-01 05:20:00,1.058,340.4
2019-06-01 05:30:00,1.728,334.5
2019-06-01 05:40:00,1.52,336.0
2019-06-01 05:50:00,0.705,294.7
2019-06-01 06:00:00,1.042,330.7
2019-06-01 06:10:00,1.338,317.8
2019-06-01 06:20:00,0.807,306.8
2019-06-01 06:30:00,1.298,317.8
2019-06-01 06:40:00,1.478,314.8
2019-06-01 06:50:00,1.305,307.0
2019-06-01 07:00:00,1.117,324.0
2019-06-01 07:10:00,1.43,345.0
2019-06-01 07:20:00,2.345,351.5
2019-06-01 07:30:00,2.3,351.8
2019-06-01 07:40:00,1.815,358.3
2019-06-01 07:50:00,1.18,357.8
2019-06-01 08:00:00,1.842,339.5
2019-06-01 08:10:00,1.928,342.5
2019-06-01 08:20:00,2.23,0.833
2019-06-01 08:30:00,1.743,359.3
2019-06-01 08:40:00,0.972,359.2
2019-06-01 08:50:00,0.97,7.349
2019-06-01 09:00:00,0.395,138.5
2019-06-01 09:10:00,0.857,171.7
2019-06-01 09:20:00,0.923,177.1
2019-06-01 09:30:00,0.897,182.5
2019-06-01 09:40:00,1.41,140.0
2019-06-01 09:50:00,0.728,196.5
2019-06-01 10:00:00,1.385,126.8
2019-06-01 10:10:00,1.297,157.6
2019-06-01 10:20:00,1.677,163.8
2019-06-01 10:30:00,0.937,100.2
2019-06-01 10:40:00,1.535,187.9
2019-06-01 10:50:00,1.853,189.4
2019-06-01 11:00:00,1.712,203.6
2019-06-01 11:10:00,2.098,201.0
2019-06-01 11:20:00,2.127,116.7
2019-06-01 11:30:00,2.305,200.5
2019-06-01 11:40:00,1.377,220.5
2019-06-01 11:50:00,1.712,222.1
2019-06-01 12:00:00,1.77,141.7
2019-06-01 12:10:00,1.898,236.9
2019-06-01 12:20:00,1.235,204.2
2019-06-01 12:30:00,0.968,274.2
2019-06-01 12:40:00,1.15,125.5
2019-06-01 12:50:00,1.817,157.7
2019-06-01 13:00:00,1.633,203.0
2019-06-01 13:10:00,1.47,205.9
2019-06-01 13:20:00,2.135,221.7
2019-06-01 13:30:00,1.345,267.3
2019-06-01 13:40:00,1.398,139.6
2019-06-01 13:50:00,2.733,148.5
2019-06-01 14:00:00,1.125,157.1
2019-06-01 14:10:00,2.382,162.8
2019-06-01 14:20:00,2.853,179.7
2019-06-01 14:30:00,2.217,174.5
2019-06-01 14:40:00,1.02,328.1
2019-06-01 14:50:00,0.937,314.2
2019-06-01 15:00:00,2.09,184.2
2019-06-01 15:10:00,3.16,149.6
2019-06-01 15:20:00,1.437,134.9
2019-06-01 15:30:00,2.022,254.6
2019-06-01 15:40:00,1.615,185.6
2019-06-01 15:50:00,1.91,194.3
2019-06-01 16:00:00,1.063,160.6
2019-06-01 16:10:00,0.613,139.7
2019-06-01 16:20:00,1.462,164.5
2019-06-01 16:30:00,1.692,200.0
2019-06-01 16:40:00,1.057,135.9
2019-06-01 16:50:00,0.915,142.5
2019-06-01 17:00:00,1.653,147.5
2019-06-01 17:10:00,1.227,237.6
2019-06-01 17:20:00,0.85,148.2
2019-06-01 17:30:00,0.663,193.2
2019-06-01 17:40:00,0.697,152.3
2019-06-01 17:50:00,0.217,331.4
2019-06-01 18:00:00,0.633,311.2
2019-06-01 18:10:00,0.567,334.5
2019-06-01 18:20:00,0.843,2.167
2019-06-01 18:30:00,1.098,345.6
2019-06-01 18:40:00,1.65,340.7
2019-06-01 18:50:00,2.907,339.5
2019-06-01 19:00:00,2.958,335.1
2019-06-01 19:10:00,3.138,347.3
2019-06-01 19:20:00,2.597,10.17
2019-06-01 19:30:00,2.53,10.5
2019-06-01 19:40:00,2.537,342.8
2019-06-01 19:50:00,2.395,353.8
2019-06-01 20:00:00,2.152,7.0
2019-06-01 20:10:00,2.597,341.7
2019-06-01 20:20:00,2.352,347.5
2019-06-01 20:30:00,2.132,341.0
2019-06-01 20:40:00,1.347,344.7
2019-06-01 20:50:00,1.265,325.3
2019-06-01 21:00:00,2.498,342.2
2019-06-01 21:10:00,1.92,336.6
2019-06-01 21:20:00,1.957,334.7
2019-06-01 21:30:00,2.027,348.2
2019-06-01 21:40:00,1.087,359.7
2019-06-01 21:50:00,0.958,351.5
2019-06-01 22:00:00,1.257,316.3
2019-06-01 22:10:00,1.687,325.5
2019-06-01 22:20:00,2.418,322.8
2019-06-01 22:30:00,1.802,3.033
2019-06-01 22:40:00,1.8,9.5
2019-06-01 22:50:00,2.218,28.33
2019-06-01 23:00:00,0.967,16.83
2019-06-01 23:10:00,1.33,15.16
2019-06-01 23:20:00,1.013,309.2
2019-06-01 23:30:00,1.232,334.3
2019-06-01 23:40:00,1.418,348.8
2019-06-01 23:50:00,1.727,338.2
2019-06-02 00:00:00,0.87,309.0
2019-06-02 00:10:00,1.485,338.0
2019-06-02 00:20:00,1.793,354.5
2019-06-02 00:30:00,1.835,348.2
2019-06-02 00:40:00,2.51,341.0
2019-06-02 00:50:00,3.03,345.5
2019-06-02 01:00:00,3.592,357.8
2019-06-02 01:10:00,2.24,19.83
2019-06-02 01:20:00,2.577,3.996
2019-06-02 01:30:00,2.587,340.5
2019-06-02 01:40:00,2.683,342.7
2019-06-02 01:50:00,2.327,358.3
2019-06-02 02:00:00,2.528,346.7
2019-06-02 02:10:00,2.463,344.0
2019-06-02 02:20:00,2.507,348.5
2019-06-02 02:30:00,2.875,357.5
2019-06-02 02:40:00,2.297,358.2
2019-06-02 02:50:00,1.988,352.2
2019-06-02 03:00:00,2.402,336.0
2019-06-02 03:10:00,2.658,3.167
2019-06-02 03:20:00,2.378,337.0
2019-06-02 03:30:00,1.932,339.8
2019-06-02 03:40:00,1.972,349.5
2019-06-02 03:50:00,2.922,353.8
2019-06-02 04:00:00,2.205,359.5
2019-06-02 04:10:00,2.397,352.2
2019-06-02 04:20:00,2.172,346.0
2019-06-02 04:30:00,1.892,338.8
2019-06-02 04:40:00,2.31,346.5
2019-06-02 04:50:00,2.733,348.0
2019-06-02 05:00:00,2.89,350.5
2019-06-02 05:10:00,2.078,0.489
2019-06-02 05:20:00,1.465,350.0
2019-06-02 05:30:00,1.433,338.0
2019-06-02 05:40:00,1.268,352.0
2019-06-02 05:50:00,1.042,320.8
2019-06-02 06:00:00,1.223,328.3
2019-06-02 06:10:00,2.395,347.5
2019-06-02 06:20:00,2.758,348.5
2019-06-02 06:30:00,2.62,348.8
2019-06-02 06:40:00,2.707,350.8
2019-06-02 06:50:00,3.242,344.7
2019-06-02 07:00:00,2.87,347.5
2019-06-02 07:10:00,2.4,6.167
2019-06-02 07:20:00,3.023,346.7
2019-06-02 07:30:00,3.113,340.8
2019-06-02 07:40:00,2.643,324.0
2019-06-02 07:50:00,2.268,319.3
2019-06-02 08:00:00,2.74,325.7
2019-06-02 08:10:00,1.35,314.3
2019-06-02 08:20:00,1.173,326.9
2019-06-02 08:30:00,1.083,342.8
2019-06-02 08:40:00,1.395,304.7
2019-06-02 08:50:00,0.385,309.7
2019-06-02 09:00:00,0.915,254.2
2019-06-02 09:10:00,0.855,173.4
2019-06-02 09:20:00,0.842,170.2
2019-06-02 09:30:00,1.908,164.6
2019-06-02 09:40:00,1.02,185.4
2019-06-02 09:50:00,0.875,167.2
2019-06-02 10:00:00,1.148,217.0
2019-06-02 10:10:00,0.655,155.2
2019-06-02 10:20:00,1.557,175.5
2019-06-02 10:30:00,1.533,157.4
2019-06-02 10:40:00,0.907,187.8
2019-06-02 10:50:00,1.26,220.9
2019-06-02 11:00:00,1.755,208.9
2019-06-02 11:10:00,1.088,238.7
2019-06-02 11:20:00,1.395,242.4
2019-06-02 11:30:00,1.822,185.9
2019-06-02 11:40:00,2.015,263.7
2019-06-02 11:50:00,0.905,40.13
2019-06-02 12:00:00,1.342,312.3
2019-06-02 12:10:00,2.362,157.2
2019-06-02 12:20:00,1.21,161.4
2019-06-02 12:30:00,1.297,315.4
2019-06-02 12:40:00,1.813,129.9
2019-06-02 12:50:00,2.207,145.9
2019-06-02 13:00:00,1.743,156.1
2019-06-02 13:10:00,1.633,198.1
2019-06-02 13:20:00,1.847,221.0
2019-06-02 13:30:00,1.077,261.5
2019-06-02 13:40:00,2.547,94.4
2019-06-02 13:50:00,2.188,148.4
2019-06-02 14:00:00,2.142,134.8
2019-06-02 14:10:00,1.277,111.4
2019-06-02 14:20:00,2.373,142.9
2019-06-02 14:30:00,1.717,143.6
2019-06-02 14:40:00,1.278,144.6
2019-06-02 14:50:00,1.685,119.4
2019-06-02 15:00:00,2.888,165.6
2019-06-02 15:10:00,2.098,225.3
2019-06-02 15:20:00,2.56,170.6
2019-06-02 15:30:00,4.258,148.3
2019-06-02 15:40:00,1.537,187.7
2019-06-02 15:50:00,2.438,176.9
2019-06-02 16:00:00,3.08,152.6
2019-06-02 16:10:00,3.585,161.4
2019-06-02 16:20:00,1.2,135.4
2019-06-02 16:30:00,3.138,157.1
2019-06-02 16:40:00,2.238,106.0
2019-06-02 16:50:00,2.552,196.8
2019-06-02 17:00:00,1.715,173.0
2019-06-02 17:10:00,2.368,183.0
2019-06-02 17:20:00,1.84,159.3
2019-06-02 17:30:00,3.135,202.6
2019-06-02 17:40:00,1.793,217.8
2019-06-02 17:50:00,1.978,169.9
2019-06-02 18:00:00,2.057,191.5
2019-06-02 18:10:00,2.087,186.0
2019-06-02 18:20:00,1.557,197.2
2019-06-02 18:30:00,1.18,199.0
2019-06-02 18:40:00,1.118,197.3
2019-06-02 18:50:00,0.583,190.2
2019-06-02 19:00:00,0.227,171.9
2019-06-02 19:10:00,0.263,208.7
2019-06-02 19:20:00,0.335,4.805
2019-06-02 19:30:00,1.325,348.8
2019-06-02 19:40:00,2.948,356.5
2019-06-02 19:50:00,3.01,349.0
2019-06-02 20:00:00,2.35,1.064
2019-06-02 20:10:00,0.632,359.2
2019-06-02 20:20:00,1.867,7.514
2019-06-02 20:30:00,1.775,350.6
2019-06-02 20:40:00,2.028,351.4
2019-06-02 20:50:00,2.75,37.0
2019-06-02 21:00:00,2.242,28.69
2019-06-02 21:10:00,1.787,48.34
2019-06-02 21:20:00,1.04,37.26
2019-06-02 21:30:00,1.232,323.3
2019-06-02 21:40:00,0.92,301.7
2019-06-02 21:50:00,1.997,342.2
2019-06-02 22:00:00,1.492,0.816
2019-06-02 22:10:00,2.108,351.0
2019-06-02 22:20:00,2.142,354.5
2019-06-02 22:30:00,1.648,327.0
2019-06-02 22:40:00,1.642,324.2
2019-06-02 22:50:00,1.642,349.7
2019-06-02 23:00:00,1.808,320.8
2019-06-02 23:10:00,2.977,353.3
2019-06-02 23:20:00,2.473,338.7
2019-06-02 23:30:00,2.86,329.5
2019-06-02 23:40:00,1.507,346.4
2019-06-02 23:50:00,1.692,332.5
2019-06-03 00:00:00,3.913,155.9
2019-06-03 00:10:00,1.342,150.4
2019-06-03 00:20:00,1.585,110.3
2019-06-03 00:30:00,4.133,130.5
2019-06-03 00:40:00,2.148,120.3
2019-06-03 00:50:00,2.803,115.1
2019-06-03 01:00:00,2.667,133.4
2019-06-03 01:10:00,1.792,182.5
2019-06-03 01:20:00,2.592,165.0
2019-06-03 01:30:00,0.618,346.2
2019-06-03 01:40:00,1.633,277.5
2019-06-03 01:50:00,0.828,284.2
2019-06-03 02:00:00,1.885,311.2
2019-06-03 02:10:00,1.915,223.3
2019-06-03 02:20:00,2.48,242.8
2019-06-03 02:30:00,2.883,240.0
2019-06-03 02:40:00,2.405,238.9
2019-06-03 02:50:00,2.54,224.8
2019-06-03 03:00:00,2.912,222.3
2019-06-03 03:10:00,2.07,265.8
2019-06-03 03:20:00,2.927,274.9
2019-06-03 03:30:00,3.128,273.2
2019-06-03 03:40:00,2.563,272.1
2019-06-03 03:50:00,2.983,257.5
2019-06-03 04:00:00,2.708,268.3
2019-06-03 04:10:00,2.617,272.8
2019-06-03 04:20:00,2.997,241.0
2019-06-03 04:30:00,2.592,261.7
2019-06-03 04:40:00,3.017,243.4
2019-06-03 04:50:00,2.152,258.3
2019-06-03 05:00:00,1.962,263.0
2019-06-03 05:10:00,2.903,264.3
2019-06-03 05:20:00,3.295,273.2
2019-06-03 05:30:00,3.393,279.0
2019-06-03 05:40:00,3.518,283.0
2019-06-03 05:50:00,3.062,283.7
2019-06-03 06:00:00,3.583,263.0
2019-06-03 06:10:00,3.022,259.8
2019-06-03 06:20:00,3.307,281.5
2019-06-03 06:30:00,2.867,270.0
2019-06-03 06:40:00,2.79,272.8
2019-06-03 06:50:00,2.827,267.8
2019-06-03 07:00:00,2.908,281.5
2019-06-03 07:10:00,2.667,267.5
2019-06-03 07:20:00,2.575,270.5
2019-06-03 07:30:00,2.71,259.8
2019-06-03 07:40:00,2.033,278.2
2019-06-03 07:50:00,2.525,257.8
2019-06-03 08:00:00,2.528,235.0
2019-06-03 08:10:00,2.508,236.8
2019-06-03 08:20:00,2.322,187.2
2019-06-03 08:30:00,3.328,239.3
2019-06-03 08:40:00,1.263,213.0
2019-06-03 08:50:00,1.982,237.6
2019-06-03 09:00:00,2.842,227.2
2019-06-03 09:10:00,1.502,266.6
2019-06-03 09:20:00,1.208,271.7
2019-06-03 09:30:00,1.555,245.8
2019-06-03 09:40:00,1.58,298.8
2019-06-03 09:50:00,2.015,245.9
2019-06-03 10:00:00,1.15,212.4
2019-06-03 10:10:00,2.125,128.8
2019-06-03 10:20:00,1.697,173.3
2019-06-03 10:30:00,0.86,92.5
2019-06-03 10:40:00,2.493,190.3
2019-06-03 10:50:00,1.055,144.0
2019-06-03 11:00:00,1.408,180.5
2019-06-03 11:10:00,2.027,174.9
2019-06-03 11:20:00,1.615,176.5
2019-06-03 11:30:00,1.418,122.5
2019-06-03 11:40:00,5.533,195.2
2019-06-03 11:50:00,2.728,194.2
2019-06-03 12:00:00,2.367,199.7
2019-06-03 12:10:00,3.997,110.3
2019-06-03 12:20:00,1.677,50.06
2019-06-03 12:30:00,0.695,310.8
2019-06-03 12:40:00,1.152,118.5
2019-06-03 12:50:00,1.52,41.3
2019-06-03 13:00:00,2.252,156.5
2019-06-03 13:10:00,0.862,159.6
2019-06-03 13:20:00,1.283,272.7
2019-06-03 13:30:00,1.255,175.4
2019-06-03 13:40:00,4.847,126.0
2019-06-03 13:50:00,2.57,197.1
2019-06-03 14:00:00,1.06,252.1
2019-06-03 14:10:00,3.762,149.7
2019-06-03 14:20:00,3.847,140.5
2019-06-03 14:30:00,1.627,243.4
2019-06-03 14:40:00,1.598,233.5
2019-06-03 14:50:00,1.667,48.21
2019-06-03 15:00:00,2.122,207.0
2019-06-03 15:10:00,1.903,132.8
2019-06-03 15:20:00,1.3,303.5
2019-06-03 15:30:00,1.907,208.8
2019-06-03 15:40:00,1.577,233.2
2019-06-03 15:50:00,2.675,136.2
2019-06-03 16:00:00,2.618,214.6
2019-06-03 16:10:00,2.012,280.2
2019-06-03 16:20:00,2.783,9.17
2019-06-03 16:30:00,2.525,300.1
2019-06-03 16:40:00,0.997,250.5
2019-06-03 16:50:00,0.538,134.0
2019-06-03 17:00:00,0.928,94.8
2019-06-03 17:10:00,1.358,157.0
2019-06-03 17:20:00,1.425,251.2
2019-06-03 17:30:00,1.807,218.5
2019-06-03 17:40:00,1.043,142.2
2019-06-03 17:50:00,0.79,339.0
2019-06-03 18:00:00,0.992,334.8
2019-06-03 18:10:00,0.493,69.22
2019-06-03 18:20:00,0.413,192.5
2019-06-03 18:30:00,0.91,295.2
2019-06-03 18:40:00,2.525,281.7
2019-06-03 18:50:00,2.94,275.3
2019-06-03 19:00:00,2.643,287.0
2019-06-03 19:10:00,2.308,276.2
2019-06-03 19:20:00,3.053,284.3
2019-06-03 19:30:00,2.018,305.0
2019-06-03 19:40:00,3.235,319.5
2019-06-03 19:50:00,3.747,323.3
2019-06-03 20:00:00,4.232,336.8
2019-06-03 20:10:00,2.502,358.3
2019-06-03 20:20:00,2.282,342.4
2019-06-03 20:30:00,1.92,352.8
2019-06-03 20:40:00,1.947,1.463
2019-06-03 20:50:00,1.772,32.64
2019-06-03 21:00:00,0.77,351.8
2019-06-03 21:10:00,0.49,77.07
2019-06-03 21:20:00,2.247,75.03
2019-06-03 21:30:00,2.673,85.3
2019-06-03 21:40:00,1.26,30.19
2019-06-03 21:50:00,1.878,43.5
2019-06-03 22:00:00,1.193,85.8
2019-06-03 22:10:00,2.075,79.46
2019-06-03 22:20:00,0.825,358.7
2019-06-03 22:30:00,2.093,346.7
2019-06-03 22:40:00,1.233,259.7
2019-06-03 22:50:00,1.672,303.3
2019-06-03 23:00:00,2.257,319.5
2019-06-03 23:10:00,2.328,294.8
2019-06-03 23:20:00,3.608,298.3
2019-06-03 23:30:00,3.462,302.2
2019-06-03 23:40:00,3.617,291.5
2019-06-03 23:50:00,2.227,319.1
2019-06-04 00:00:00,1.993,43.0
2019-06-04 00:10:00,1.125,29.19
2019-06-04 00:20:00,1.233,8.45
2019-06-04 00:30:00,1.35,40.71
2019-06-04 00:40:00,1.268,20.86
2019-06-04 00:50:00,1.423,32.65
2019-06-04 01:00:00,0.747,116.1
2019-06-04 01:10:00,0.57,57.84
2019-06-04 01:20:00,0.678,61.5
2019-06-04 01:30:00,0.49,10.84
2019-06-04 01:40:00,1.337,229.4
2019-06-04 01:50:00,1.108,236.9
2019-06-04 02:00:00,0.943,331.8
2019-06-04 02:10:00,1.463,5.828
2019-06-04 02:20:00,0.937,357.9
2019-06-04 02:30:00,2.028,357.3
2019-06-04 02:40:00,2.297,6.341
2019-06-04 02:50:00,1.612,24.0
2019-06-04 03:00:00,1.125,4.008
2019-06-04 03:10:00,1.997,32.22
2019-06-04 03:20:00,2.187,20.5
2019-06-04 03:30:00,1.572,26.01
2019-06-04 03:40:00,1.805,23.36
2019-06-04 03:50:00,1.735,22.83
2019-06-04 04:00:00,1.695,12.96
2019-06-04 04:10:00,2.282,357.7
2019-06-04 04:20:00,2.19,0.504
2019-06-04 04:30:00,1.583,12.68
2019-06-04 04:40:00,1.92,15.99
2019-06-04 04:50:00,2.09,9.16
2019-06-04 05:00:00,1.798,344.0
2019-06-04 05:10:00,2.367,1.164
2019-06-04 05:20:00,2.207,22.83
2019-06-04 05:30:00,2.287,16.17
2019-06-04 05:40:00,2.185,4.005
2019-06-04 05:50:00,2.33,0.998
2019-06-04 06:00:00,1.808,357.7
2019-06-04 06:10:00,2.62,350.3
2019-06-04 06:20:00,2.542,340.7
2019-06-04 06:30:00,2.498,344.8
2019-06-04 06:40:00,2.283,349.8
2019-06-04 06:50:00,2.287,357.1
2019-06-04 07:00:00,1.07,15.83
2019-06-04 07:10:00,1.407,352.3
2019-06-04 07:20:00,1.745,14.17
2019-06-04 07:30:00,0.827,23.08
2019-06-04 07:40:00,0.895,47.5
2019-06-04 07:50:00,0.597,145.2
2019-06-04 08:00:00,1.028,52.18
2019-06-04 08:10:00,0.832,76.78
2019-06-04 08:20:00,1.54,52.34
2019-06-04 08:30:00,0.872,96.8
2019-06-04 08:40:00,2.037,149.2
2019-06-04 08:50:00,1.988,137.9
2019-06-04 09:00:00,1.623,126.3
2019-06-04 09:10:00,1.235,171.0
2019-06-04 09:20:00,0.09,124.7
2019-06-04 09:30:00,1.295,114.3
2019-06-04 09:40:00,1.103,23.97
2019-06-04 09:50:00,2.513,132.9
2019-06-04 10:00:00,2.545,191.3
2019-06-04 10:10:00,0.993,148.0
2019-06-04 10:20:00,1.442,180.0
2019-06-04 10:30:00,1.467,73.06
2019-06-04 10:40:00,2.035,88.1
2019-06-04 10:50:00,1.672,194.8
2019-06-04 11:00:00,1.052,139.9
2019-06-04 11:10:00,3.523,114.3
2019-06-04 11:20:00,3.22,114.7
2019-06-04 11:30:00,3.04,241.6
2019-06-04 11:40:00,1.598,359.8
2019-06-04 11:50:00,2.557,229.2
2019-06-04 12:00:00,0.872,203.6
2019-06-04 12:10:00,3.007,119.1
2019-06-04 12:20:00,3.948,344.0
2019-06-04 12:30:00,2.153,286.1
2019-06-04 12:40:00,1.045,214.7
2019-06-04 12:50:00,3.857,225.8
2019-06-04 13:00:00,2.092,242.8
2019-06-04 13:10:00,3.59,275.0
2019-06-04 13:20:00,3.882,199.7
2019-06-04 13:30:00,4.01,229.6
2019-06-04 13:40:00,1.335,312.3
2019-06-04 13:50:00,3.195,219.7
2019-06-04 14:00:00,5.073,201.9
2019-06-04 14:10:00,3.052,182.8
2019-06-04 14:20:00,4.693,199.5
2019-06-04 14:30:00,3.537,232.9
2019-06-04 14:40:00,4.872,284.5
2019-06-04 14:50:00,3.74,155.3
2019-06-04 15:00:00,4.502,152.6
2019-06-04 15:10:00,3.505,224.1
2019-06-04 15:20:00,4.145,181.8
2019-06-04 15:30:00,3.082,193.0
2019-06-04 15:40:00,4.718,189.2
2019-06-04 15:50:00,1.573,184.1
2019-06-04 16:00:00,3.237,169.7
2019-06-04 16:10:00,2.502,167.7
2019-06-04 16:20:00,2.008,205.3
2019-06-04 16:30:00,3.323,134.3
2019-06-04 16:40:00,4.83,245.2
2019-06-04 16:50:00,2.543,233.9
2019-06-04 17:00:00,4.94,260.5
2019-06-04 17:10:00,6.528,228.8
2019-06-04 17:20:00,3.16,208.0
2019-06-04 17:30:00,6.433,233.2
2019-06-04 17:40:00,7.75,221.6
2019-06-04 17:50:00,6.072,252.8
2019-06-04 18:00:00,6.718,234.4
2019-06-04 18:10:00,5.553,239.8
2019-06-04 18:20:00,7.178,228.2
2019-06-04 18:30:00,5.73,240.2
2019-06-04 18:40:00,4.26,225.9
2019-06-04 18:50:00,5.145,208.7
2019-06-04 19:00:00,4.177,240.4
2019-06-04 19:10:00,3.563,248.5
2019-06-04 19:20:00,4.037,240.6
2019-06-04 19:30:00,4.788,245.4
2019-06-04 19:40:00,4.295,238.0
2019-06-04 19:50:00,3.202,233.2
2019-06-04 20:00:00,2.91,238.0
2019-06-04 20:10:00,2.28,253.4
2019-06-04 20:20:00,2.378,256.1
2019-06-04 20:30:00,1.965,311.4
2019-06-04 20:40:00,1.857,296.8
2019-06-04 20:50:00,1.56,298.0
2019-06-04 21:00:00,1.653,296.5
2019-06-04 21:10:00,1.695,298.3
2019-06-04 21:20:00,1.738,292.5
2019-06-04 21:30:00,2.668,337.5
2019-06-04 21:40:00,2.448,342.8
2019-06-04 21:50:00,2.685,342.5
2019-06-04 22:00:00,2.738,343.7
2019-06-04 22:10:00,1.645,352.5
2019-06-04 22:20:00,1.632,357.0
2019-06-04 22:30:00,2.005,354.8
2019-06-04 22:40:00,1.38,358.8
2019-06-04 22:50:00,1.587,350.2
2019-06-04 23:00:00,1.855,6.503
2019-06-04 23:10:00,1.927,10.33
2019-06-04 23:20:00,2.322,17.81
2019-06-04 23:30:00,2.318,339.8
2019-06-04 23:40:00,2.287,349.8
2019-06-04 23:50:00,2.035,353.2
2019-06-05 00:00:00,2.422,342.8
2019-06-05 00:10:00,1.723,2.911
2019-06-05 00:20:00,2.47,335.8
2019-06-05 00:30:00,0.795,48.75
2019-06-05 00:40:00,1.727,4.164
2019-06-05 00:50:00,1.078,36.17
2019-06-05 01:00:00,1.772,296.8
2019-06-05 01:10:00,1.332,301.0
2019-06-05 01:20:00,1.745,335.4
2019-06-05 01:30:00,2.057,347.9
2019-06-05 01:40:00,1.387,356.5
2019-06-05 01:50:00,1.63,356.7
2019-06-05 02:00:00,2.155,358.3
2019-06-05 02:10:00,2.678,345.0
