tiempo,Idirecta,Iglobal,Idifusa,To,HR,P,ws,wd
2019-05-05 02:00:00,0.0,0.0,0.0,23.42,41.71,87366.13,2.8,346.7
2019-05-05 02:10:00,0.118,0.0,0.0,23.4,41.4,87337.59999999999,2.823,351.3
2019-05-05 02:20:00,0.0,0.0,0.0,23.18,42.7,87349.06999999999,2.872,342.5
2019-05-05 02:30:00,0.0,0.0,0.0,22.76,42.53,87329.35,3.385,342.8
2019-05-05 02:40:00,0.02,0.0,0.0,22.73,44.06,87337.62000000001,2.868,344.7
2019-05-05 02:50:00,0.0,0.0,0.0,22.39,45.02,87325.26000000001,3.205,341.7
2019-05-05 03:00:00,0.069,0.0,0.0,22.4,43.96,87331.07,2.852,343.3
2019-05-05 03:10:00,0.116,0.0,0.0,22.66,43.31,87332.73000000001,1.75,336.2
2019-05-05 03:20:00,0.0,0.0,0.0,22.48,45.19,87350.58,2.187,3.5
2019-05-05 03:30:00,0.022,0.0,0.0,22.14,46.0,87315.55,2.035,9.0
2019-05-05 03:40:00,0.131,0.0,0.0,22.33,45.22,87323.7,1.79,10.67
2019-05-05 03:50:00,0.185,0.0,0.0,22.45,43.79,87342.51000000001,1.542,5.504
2019-05-05 04:00:00,0.137,0.0,0.0,22.88,42.09,87304.86,1.68,348.3
2019-05-05 04:10:00,0.224,0.0,0.0,23.12,43.69,87319.59000000001,2.053,353.7
2019-05-05 04:20:00,0.0,0.0,0.0,22.55,45.05,87326.92,2.287,348.3
2019-05-05 04:30:00,0.0,0.0,0.0,22.44,44.88,87323.73999999999,2.108,342.3
2019-05-05 04:40:00,0.035,0.0,0.0,22.53,44.78,87325.31999999999,1.855,338.3
2019-05-05 04:50:00,0.0,0.0,0.0,22.32,45.87,87330.26,1.742,338.7
2019-05-05 05:00:00,0.0,0.0,0.0,21.98,47.88,87343.34,1.932,354.7
2019-05-05 05:10:00,0.048,0.0,0.0,21.84,47.98,87336.68000000001,0.718,16.29
2019-05-05 05:20:00,0.0,0.0,0.0,22.03,47.91,87304.88,0.29,57.84
2019-05-05 05:30:00,0.0,0.0,0.0,21.81,49.65,87343.40999999999,0.552,298.8
2019-05-05 05:40:00,0.0,0.0,0.0,21.58,50.37,87346.57999999999,0.563,310.3
2019-05-05 05:50:00,0.009,0.0,0.0,21.38,51.08,87362.95999999999,0.703,320.3
2019-05-05 06:00:00,0.137,0.0,0.0,21.22,52.1,87365.34,0.663,336.5
2019-05-05 06:10:00,0.036,0.0,0.0,21.07,52.27,87369.5,1.285,348.8
2019-05-05 06:20:00,0.095,2.436,1.985,21.03,52.07,87349.94,1.565,353.0
2019-05-05 06:30:00,0.392,10.51,8.71,21.32,51.76,87381.73000000001,1.55,348.7
2019-05-05 06:40:00,0.396,25.28,18.98,21.36,51.39,87376.87,1.427,334.5
2019-05-05 06:50:00,1.033,44.75,31.15,21.75,51.39,87372.69,2.307,343.3
2019-05-05 07:00:00,0.869,66.78,42.2,21.24,53.5,87369.54,2.2,349.5
2019-05-05 07:10:00,1.189,91.9,54.66,21.2,53.37,87394.84999999999,1.485,338.7
2019-05-05 07:20:00,1.591,122.4,67.62,21.72,51.52,87384.98,0.823,307.2
2019-05-05 07:30:00,101.4,153.0,79.67,22.49,49.79,87399.05,0.192,292.5
2019-05-05 07:40:00,244.8,185.8,90.8,23.17,49.75,87429.14,0.338,277.8
2019-05-05 07:50:00,278.0,219.4,101.2,23.56,46.55,87396.51,0.113,240.5
2019-05-05 08:00:00,312.0,255.7,111.7,24.73,41.98,87434.11,0.208,230.2
2019-05-05 08:10:00,340.6,294.3,123.4,25.59,42.09,87416.03,0.582,165.3
2019-05-05 08:20:00,346.0,322.6,132.9,26.13,40.76,87409.64,0.645,134.3
2019-05-05 08:30:00,375.9,363.8,143.6,26.56,39.12,87443.94,0.87,172.0
2019-05-05 08:40:00,394.0,403.5,154.5,26.67,39.63,87413.77,1.127,166.2
2019-05-05 08:50:00,436.4,460.1,170.6,26.55,38.88,87401.4,1.172,166.0
2019-05-05 09:00:00,441.9,506.5,194.7,26.99,37.55,87405.52,0.982,176.8
2019-05-05 09:10:00,417.7,534.8,217.7,27.33,37.34,87424.51,2.295,157.2
2019-05-05 09:20:00,427.8,590.5,247.7,27.54,36.56,87435.86,1.698,188.4
2019-05-05 09:30:00,347.9,575.3,267.1,27.49,36.42,87435.2,2.748,196.6
2019-05-05 09:40:00,270.6,561.4,289.7,27.56,36.83,87446.61,1.915,209.0
2019-05-05 09:50:00,171.7,504.9,295.9,27.36,37.1,87422.81,2.57,204.5
2019-05-05 10:00:00,148.7,499.2,304.1,27.24,35.91,87447.45,1.498,174.9
2019-05-05 10:10:00,284.2,636.0,322.3,28.03,35.16,87420.20999999999,0.925,192.4
2019-05-05 10:20:00,304.9,652.4,316.3,28.16,34.31,87402.86,1.4,230.8
2019-05-05 10:30:00,386.6,728.1,319.6,28.32,33.93,87419.16,2.523,165.8
2019-05-05 10:40:00,465.1,810.0,325.9,28.79,33.7,87417.74,2.757,183.3
2019-05-05 10:50:00,391.0,768.3,334.3,28.73,33.69,87409.45,1.698,154.5
2019-05-05 11:00:00,325.0,738.4,346.9,28.65,33.52,87419.32,2.312,147.2
2019-05-05 11:10:00,248.1,646.1,323.6,29.01,33.8,87418.07,2.428,197.4
2019-05-05 11:20:00,530.7,872.0,291.8,28.92,32.77,87416.28,2.177,235.2
2019-05-05 11:30:00,641.8,944.0,268.6,29.6,31.38,87398.98,2.895,144.0
2019-05-05 11:40:00,645.2,958.0,269.1,30.47,30.49,87369.48,3.555,141.3
2019-05-05 11:50:00,402.0,763.0,282.4,30.47,30.76,87371.15,2.517,171.7
2019-05-05 12:00:00,349.6,727.7,293.1,29.63,30.56,87339.8,2.628,210.0
2019-05-05 12:10:00,665.3,1020.0,296.6,30.15,29.67,87325.42,1.358,215.8
2019-05-05 12:20:00,644.5,1007.0,296.0,30.95,28.92,87295.75,2.63,223.8
2019-05-05 12:30:00,608.2,983.0,300.7,30.59,28.96,87246.59,1.338,165.8
2019-05-05 12:40:00,505.2,890.0,301.3,31.29,28.31,87260.53,3.75,242.5
2019-05-05 12:50:00,347.4,705.2,269.8,31.28,28.14,87265.87,3.163,191.2
2019-05-05 13:00:00,631.4,964.0,255.6,31.58,26.91,87244.73000000001,2.832,167.0
2019-05-05 13:10:00,683.3,993.0,234.4,32.48,26.64,87252.51,1.768,199.1
2019-05-05 13:20:00,604.0,930.0,243.6,32.8,26.2,87196.11,3.217,155.8
2019-05-05 13:30:00,633.7,953.0,245.9,32.84,24.8,87196.7,1.945,129.0
2019-05-05 13:40:00,607.9,927.0,249.9,33.11,25.86,87188.16,2.09,210.3
2019-05-05 13:50:00,576.1,928.0,283.3,32.65,24.36,87130.92,3.068,142.7
2019-05-05 14:00:00,597.3,903.0,258.3,33.67,22.86,87102.56000000001,1.952,200.7
2019-05-05 14:10:00,699.7,943.0,220.1,33.02,22.69,87102.75,2.22,230.4
2019-05-05 14:20:00,709.7,922.0,206.2,33.33,22.11,87067.17,2.65,167.4
2019-05-05 14:30:00,603.5,839.0,221.9,33.45,21.5,87091.95999999999,2.668,101.1
2019-05-05 14:40:00,537.1,806.0,252.5,34.03,19.62,87059.72,4.383,192.9
2019-05-05 14:50:00,528.9,766.5,242.7,34.4,19.93,87050.78,3.058,137.0
2019-05-05 15:00:00,583.6,796.3,244.1,34.53,19.62,87049.36,2.227,177.7
2019-05-05 15:10:00,503.9,739.4,259.0,34.41,20.24,87023.91,4.452,188.7
2019-05-05 15:20:00,514.1,720.8,248.2,34.21,19.93,86987.51999999999,5.727,174.8
2019-05-05 15:30:00,545.8,705.1,225.3,34.39,21.12,86965.88,1.267,252.5
2019-05-05 15:40:00,522.9,659.9,215.6,34.16,19.93,86958.25,5.912,176.8
2019-05-05 15:50:00,455.0,600.6,215.9,34.35,18.84,86955.95,2.048,181.3
2019-05-05 16:00:00,345.9,500.9,205.6,34.19,19.15,86963.03,2.473,112.7
2019-05-05 16:10:00,414.4,554.8,225.0,34.61,18.53,86939.29000000001,1.21,130.1
2019-05-05 16:20:00,292.5,418.6,186.2,34.83,18.81,86922.14,1.282,220.7
2019-05-05 16:30:00,136.7,278.3,158.8,34.13,19.66,86894.65,2.38,234.3
2019-05-05 16:40:00,72.38,188.8,118.3,33.75,20.0,86902.19,2.295,195.7
2019-05-05 16:50:00,0.493,159.0,132.4,33.59,19.96,86868.95,2.163,144.3
2019-05-05 17:00:00,123.9,200.6,116.3,33.61,19.39,86864.92,3.957,178.3
2019-05-05 17:10:00,221.1,271.8,136.9,33.76,19.11,86866.95999999999,2.693,194.9
2019-05-05 17:20:00,299.0,326.5,165.8,34.01,18.67,86863.51,4.215,211.0
2019-05-05 17:30:00,166.0,214.9,124.7,33.8,19.04,86884.39,4.617,192.2
2019-05-05 17:40:00,267.1,220.5,106.0,33.76,19.22,86922.0,3.965,167.6
2019-05-05 17:50:00,103.7,140.6,90.5,33.71,19.01,86937.01999999999,2.688,173.8
2019-05-05 18:00:00,11.52,102.3,81.8,33.34,19.49,86946.64,4.198,182.5
2019-05-05 18:10:00,83.7,105.3,72.24,33.24,19.45,86944.91,4.765,208.2
2019-05-05 18:20:00,104.0,90.6,58.73,33.38,19.18,86942.37000000001,4.312,225.2
2019-05-05 18:30:00,117.1,69.16,42.29,33.49,19.15,86973.61,2.707,188.2
2019-05-05 18:40:00,75.69,48.04,32.38,33.07,20.03,86973.96,5.055,204.3
2019-05-05 18:50:00,15.7,23.8,17.79,32.64,20.61,86975.11,4.62,199.7
2019-05-05 19:00:00,0.081,7.537,6.022,32.44,20.14,86975.08,5.022,218.7
2019-05-05 19:10:00,0.0,0.318,0.171,32.31,20.82,86987.45,4.18,227.4
2019-05-05 19:20:00,0.0,0.0,0.0,32.11,20.58,86982.81,4.172,209.2
2019-05-05 19:30:00,0.0,0.0,0.0,31.99,20.61,87029.92,2.652,192.1
2019-05-05 19:40:00,0.0,0.0,0.0,31.58,20.78,87042.62999999999,5.205,200.0
2019-05-05 19:50:00,0.017,0.0,0.0,31.33,20.71,87047.87,3.79,234.7
2019-05-05 20:00:00,0.006,0.0,0.0,31.18,20.44,87049.15999999999,3.557,225.2
2019-05-05 20:10:00,0.0,0.0,0.0,30.83,20.85,87084.52,3.895,209.5
2019-05-05 20:20:00,0.0,0.0,0.0,30.4,21.16,87112.62000000001,4.762,216.9
2019-05-05 20:30:00,0.0,0.0,0.0,30.04,21.63,87125.62000000001,4.087,196.3
2019-05-05 20:40:00,0.0,0.0,0.0,29.6,22.25,87128.56,3.968,202.0
2019-05-05 20:50:00,0.0,0.0,0.0,29.17,22.83,87165.20000000001,3.68,189.9
2019-05-05 21:00:00,0.0,0.0,0.0,28.78,23.54,87181.64,3.575,188.5
2019-05-05 21:10:00,0.0,0.0,0.0,28.5,24.19,87213.18,3.97,187.0
2019-05-05 21:20:00,0.003,0.0,0.0,28.39,24.36,87219.2,2.34,186.1
2019-05-05 21:30:00,0.0,0.0,0.0,28.31,24.67,87244.92,2.353,177.2
2019-05-05 21:40:00,0.013,0.0,0.0,28.06,25.59,87264.98,2.773,207.1
2019-05-05 21:50:00,0.036,0.0,0.0,28.03,25.9,87277.97,2.847,234.8
2019-05-05 22:00:00,0.186,0.0,0.0,28.08,25.66,87302.03,1.292,107.7
2019-05-05 22:10:00,0.0,0.0,0.0,27.66,27.91,87333.06999999999,2.062,67.67
2019-05-05 22:20:00,0.0,0.0,0.0,26.93,28.56,87372.39,2.178,79.99
2019-05-05 22:30:00,0.0,0.0,0.0,26.75,29.34,87399.59,1.24,161.6
2019-05-05 22:40:00,0.0,0.0,0.0,26.67,29.78,87418.02,0.743,227.7
2019-05-05 22:50:00,0.0,0.0,0.0,26.48,30.36,87399.84,0.898,221.9
2019-05-05 23:00:00,0.0,0.0,0.0,26.3,30.67,87448.46,0.845,125.4
2019-05-05 23:10:00,0.075,0.0,0.0,25.92,32.17,87470.83,1.273,14.59
2019-05-05 23:20:00,0.0,0.0,0.0,25.15,32.54,87474.98000000001,0.342,79.99
2019-05-05 23:30:00,0.026,0.0,0.0,25.43,31.9,87480.62999999999,1.418,44.35
2019-05-05 23:40:00,0.176,0.0,0.0,25.27,32.95,87477.53,1.088,8.7
2019-05-05 23:50:00,0.116,0.0,0.0,25.0,32.75,87483.91,2.067,349.8
2019-05-06 00:00:00,0.0,0.0,0.0,24.83,33.67,87488.97,1.673,295.3
2019-05-06 00:10:00,0.127,0.0,0.0,24.65,33.63,87470.86,1.27,307.3
2019-05-06 00:20:00,0.0,0.0,0.0,24.4,33.46,87487.25,0.79,330.8
2019-05-06 00:30:00,0.0,0.0,0.0,24.4,34.04,87493.75,0.843,327.8
2019-05-06 00:40:00,0.0,0.0,0.0,24.02,34.08,87476.65,0.348,330.7
2019-05-06 00:50:00,0.018,0.0,0.0,24.21,34.96,87488.85,0.157,20.36
2019-05-06 01:00:00,0.002,0.0,0.0,24.08,35.34,87476.65,0.248,308.8
2019-05-06 01:10:00,0.052,0.0,0.0,23.92,35.3,87492.90999999999,0.18,334.4
2019-05-06 01:20:00,0.0,0.0,0.0,23.7,34.9,87470.12,0.533,322.0
2019-05-06 01:30:00,0.001,0.0,0.0,23.38,36.39,87461.03,0.79,317.3
2019-05-06 01:40:00,0.003,0.0,0.0,23.02,36.77,87443.93,0.517,333.9
2019-05-06 01:50:00,0.0,0.0,0.0,22.93,38.68,87474.19,0.505,321.8
2019-05-06 02:00:00,0.0,0.0,0.0,22.38,40.07,87460.99,0.762,288.8
2019-05-06 02:10:00,0.0,0.0,0.0,22.15,40.04,87436.6,0.638,283.8
2019-05-06 02:20:00,0.009,0.0,0.0,22.22,41.03,87452.86,0.593,247.2
2019-05-06 02:30:00,0.0,0.0,0.0,21.91,42.15,87434.91,0.963,295.4
2019-05-06 02:40:00,0.0,0.0,0.0,21.76,42.26,87430.82,1.767,280.4
2019-05-06 02:50:00,0.003,0.0,0.0,21.78,42.7,87432.48999999999,0.895,296.4
2019-05-06 03:00:00,0.0,0.0,0.0,21.57,44.1,87421.78,0.828,344.6
2019-05-06 03:10:00,0.0,0.0,0.0,21.4,44.57,87439.08,0.39,3.58
2019-05-06 03:20:00,0.0,0.0,0.0,21.49,44.3,87452.0,0.203,358.6
2019-05-06 03:30:00,0.028,0.0,0.0,21.57,43.86,87421.01,0.22,184.5
2019-05-06 03:40:00,0.04,0.0,0.0,21.86,45.36,87416.95,0.22,205.1
2019-05-06 03:50:00,0.172,0.0,0.0,21.75,44.23,87431.62,0.198,205.0
2019-05-06 04:00:00,0.177,0.0,0.0,21.97,43.76,87427.59,0.312,177.7
2019-05-06 04:10:00,0.129,0.0,0.0,22.28,42.7,87413.65,0.388,134.7
2019-05-06 04:20:00,0.0,0.0,0.0,22.37,43.89,87452.93000000001,0.407,109.3
2019-05-06 04:30:00,0.0,0.0,0.0,22.07,44.95,87450.45,0.573,97.6
2019-05-06 04:40:00,0.0,0.0,0.0,21.75,45.8,87456.98,0.45,69.55
2019-05-06 04:50:00,0.075,0.0,0.0,21.8,46.14,87467.65000000001,0.595,19.28
2019-05-06 05:00:00,0.253,0.0,0.0,21.68,45.97,87479.93000000001,0.74,68.82
2019-05-06 05:10:00,0.112,0.0,0.0,21.6,46.38,87474.15999999999,1.125,42.33
2019-05-06 05:20:00,0.0,0.0,0.0,21.62,46.86,87492.19,0.892,19.75
2019-05-06 05:30:00,0.0,0.0,0.0,21.25,47.71,87507.7,0.847,18.38
2019-05-06 05:40:00,0.055,0.0,0.0,21.15,49.68,87517.54,1.052,320.3
2019-05-06 05:50:00,0.227,0.0,0.0,20.78,48.76,87516.72,1.613,7.187
2019-05-06 06:00:00,0.073,0.0,0.0,20.65,50.5,87533.05,1.355,40.33
2019-05-06 06:10:00,0.028,0.078,0.057,20.46,50.95,87537.87999999999,0.838,7.945
2019-05-06 06:20:00,0.137,2.99,2.34,20.33,50.43,87530.7,1.348,359.6
2019-05-06 06:30:00,6.278,14.0,11.74,20.88,48.66,87545.29,2.137,18.18
2019-05-06 06:40:00,26.28,27.6,20.92,20.78,50.88,87555.93000000001,1.357,11.65
2019-05-06 06:50:00,50.44,44.45,31.14,20.59,51.08,87555.24,1.712,25.17
2019-05-06 07:00:00,81.9,67.34,44.19,20.77,50.67,87583.73,2.032,27.35
2019-05-06 07:10:00,134.0,109.8,68.19,21.0,49.72,87596.89,1.133,21.49
2019-05-06 07:20:00,167.1,132.6,75.38,21.49,49.11,87591.09,1.54,42.67
2019-05-06 07:30:00,148.8,138.4,78.61,22.01,47.81,87600.21,0.943,24.28
2019-05-06 07:40:00,188.7,182.1,98.5,22.41,46.52,87612.3,0.753,42.06
2019-05-06 07:50:00,234.6,223.3,114.3,23.31,42.46,87606.66,0.767,22.65
2019-05-06 08:00:00,259.6,255.3,125.7,24.35,44.33,87632.05,0.718,64.97
2019-05-06 08:10:00,237.9,257.3,124.5,24.7,43.72,87645.18000000001,1.097,52.58
2019-05-06 08:20:00,315.0,308.4,130.0,24.95,40.82,87658.15,0.62,59.29
2019-05-06 08:30:00,368.0,365.5,145.1,25.23,40.76,87659.74,0.663,39.75
2019-05-06 08:40:00,349.7,375.4,148.7,25.3,38.23,87663.39,0.498,13.0
2019-05-06 08:50:00,420.3,436.6,155.9,25.46,37.01,87651.22,0.713,138.6
2019-05-06 09:00:00,476.1,510.0,177.8,25.99,33.91,87670.29,0.545,139.2
2019-05-06 09:10:00,477.6,527.5,177.9,26.27,35.2,87665.69,0.668,98.5
2019-05-06 09:20:00,491.9,598.5,215.8,26.29,32.47,87664.76,0.665,129.9
2019-05-06 09:30:00,322.5,513.7,224.7,26.79,31.62,87665.32999999999,0.925,105.9
2019-05-06 09:40:00,376.9,583.5,240.4,26.94,31.38,87677.23999999999,0.712,76.12
2019-05-06 09:50:00,252.9,503.5,241.1,27.45,30.46,87660.70999999999,0.527,175.7
2019-05-06 10:00:00,387.9,616.8,244.8,27.48,29.98,87674.53,0.523,189.4
2019-05-06 10:10:00,471.1,697.6,251.3,27.82,29.85,87662.56,0.4,210.7
2019-05-06 10:20:00,376.2,632.8,246.6,28.04,30.32,87666.92,0.397,188.4
2019-05-06 10:30:00,429.3,716.8,274.8,27.43,31.45,87668.2,0.6,116.7
2019-05-06 10:40:00,411.9,725.7,287.0,27.73,29.88,87662.59999999999,0.335,226.2
2019-05-06 10:50:00,417.9,729.6,277.9,28.63,29.4,87655.29000000001,0.323,140.6
2019-05-06 11:00:00,584.6,855.0,255.9,28.4,29.74,87670.18000000001,0.792,107.0
2019-05-06 11:10:00,575.9,853.0,249.0,29.53,28.31,87644.89,1.85,119.6
2019-05-06 11:20:00,600.3,884.0,159.6,29.84,27.97,87649.57,1.627,107.3
2019-05-06 11:30:00,658.3,942.0,156.0,29.83,27.09,87644.93,1.543,70.36
2019-05-06 11:40:00,668.2,958.0,255.2,30.48,27.66,87650.7,1.853,78.01
2019-05-06 11:50:00,675.3,965.0,251.9,30.27,25.69,87632.65,1.035,89.7
2019-05-06 12:00:00,690.2,972.0,240.2,30.7,24.67,87620.77,0.872,202.4
2019-05-06 12:10:00,713.8,989.0,231.3,30.7,25.76,87625.21,1.963,184.8
2019-05-06 12:20:00,751.4,1019.0,224.1,30.88,24.22,87577.52,0.788,145.0
2019-05-06 12:30:00,720.4,1010.0,230.2,31.14,24.73,75160.38,1.853,232.7
2019-05-06 12:40:00,734.0,1017.0,228.2,31.31,24.8,87551.92,1.495,176.2
2019-05-06 12:50:00,689.4,981.0,235.3,31.15,23.85,87552.58,1.113,113.0
2019-05-06 13:00:00,727.2,1024.0,241.5,31.14,24.7,87535.28,2.53,150.0
2019-05-06 13:10:00,665.3,985.0,259.8,32.16,23.34,87504.19,0.75,116.4
2019-05-06 13:20:00,540.4,911.0,297.7,32.43,23.54,87483.8,2.153,187.5
2019-05-06 13:30:00,536.3,916.0,310.1,31.98,24.22,87478.98,0.967,223.0
2019-05-06 13:40:00,444.5,836.0,318.5,32.32,22.25,87461.65999999999,1.302,116.8
2019-05-06 13:50:00,461.2,854.0,325.4,32.71,22.35,87451.12000000001,0.925,273.9
2019-05-06 14:00:00,426.6,803.0,311.3,32.84,22.28,87428.13,1.185,221.5
2019-05-06 14:10:00,405.4,802.0,333.9,32.96,21.87,87390.41,2.817,219.6
2019-05-06 14:20:00,331.4,743.0,346.1,32.94,20.58,87389.73999999999,1.887,242.2
2019-05-06 14:30:00,355.8,749.3,338.7,33.34,21.53,87386.13,3.042,181.9
2019-05-06 14:40:00,296.7,677.6,321.9,32.79,20.58,87362.87999999999,1.212,147.8
2019-05-06 14:50:00,227.2,603.3,313.2,32.6,20.13,87357.4,2.41,169.1
2019-05-06 15:00:00,301.6,647.7,308.2,32.92,20.41,87328.68999999999,1.573,159.4
2019-05-06 15:10:00,294.3,631.5,303.9,32.96,19.11,87310.73,3.098,183.8
2019-05-06 15:20:00,297.9,612.8,296.9,33.66,19.62,87302.03,0.715,223.7
2019-05-06 15:30:00,307.9,609.9,294.7,33.43,18.53,87259.89,2.967,223.8
2019-05-06 15:40:00,324.8,607.6,291.6,32.98,18.5,87227.58,0.682,247.7
2019-05-06 15:50:00,353.6,591.6,272.8,33.2,18.23,87242.24,1.317,199.0
2019-05-06 16:00:00,345.3,552.4,254.0,33.46,18.06,87236.27,1.222,238.7
2019-05-06 16:10:00,408.5,571.5,248.0,33.46,17.85,87223.96,1.298,257.8
2019-05-06 16:20:00,379.5,510.7,224.3,33.65,16.69,87217.76999999999,3.132,326.3
2019-05-06 16:30:00,277.1,408.1,195.1,33.79,16.83,87226.76,1.237,344.0
2019-05-06 16:40:00,296.0,411.6,197.1,33.64,17.17,87202.75,2.753,343.2
2019-05-06 16:50:00,287.5,375.2,183.9,33.84,16.56,87186.75,3.87,0.39
2019-05-06 17:00:00,215.2,306.3,163.5,34.35,16.97,87188.14,2.58,356.0
2019-05-06 17:10:00,209.3,311.3,176.6,33.95,16.69,87192.6,1.705,345.6
2019-05-06 17:20:00,154.7,250.0,150.9,33.29,16.63,87188.07,1.33,5.298
2019-05-06 17:30:00,178.4,250.0,150.9,33.78,17.51,87195.51,1.963,18.86
2019-05-06 17:40:00,175.9,223.3,135.0,33.55,17.68,87195.23000000001,1.288,346.5
2019-05-06 17:50:00,92.4,156.9,106.9,33.5,18.12,87166.42,1.807,1.394
2019-05-06 18:00:00,120.5,154.7,101.6,33.34,18.4,87202.26,1.765,340.8
2019-05-06 18:10:00,166.5,155.0,97.3,33.42,16.73,87201.73,1.367,352.5
2019-05-06 18:20:00,119.0,114.4,75.72,33.69,17.24,87189.94,1.745,333.0
2019-05-06 18:30:00,72.18,67.87,46.09,33.37,14.55,87196.68000000001,1.687,315.0
2019-05-06 18:40:00,90.4,55.66,36.5,33.19,13.73,87223.53,0.712,295.0
2019-05-06 18:50:00,27.76,38.77,29.37,32.98,13.63,87215.61,3.398,237.3
2019-05-06 19:00:00,0.072,16.49,13.38,32.68,13.66,87199.05,3.132,225.9
2019-05-06 19:10:00,0.0,2.685,1.979,32.38,14.21,87212.57,2.605,248.0
2019-05-06 19:20:00,0.001,0.0,0.0,32.0,15.3,87232.64,1.772,262.8
2019-05-06 19:30:00,0.0,0.0,0.0,31.74,16.32,87244.70999999999,3.197,265.6
2019-05-06 19:40:00,0.0,0.0,0.0,31.48,16.69,87273.38,2.22,327.7
2019-05-06 19:50:00,0.0,0.0,0.0,31.21,17.2,87281.08,2.192,351.7
2019-05-06 20:00:00,0.0,0.0,0.0,30.9,17.54,87294.37000000001,0.373,336.5
2019-05-06 20:10:00,0.0,0.0,0.0,30.55,17.75,87273.09,1.357,352.5
2019-05-06 20:20:00,0.0,0.0,0.0,30.31,17.99,87285.17,0.308,38.28
2019-05-06 20:30:00,0.0,0.0,0.0,30.08,18.09,87307.22,0.22,245.0
2019-05-06 20:40:00,0.0,0.0,0.0,29.95,17.95,87347.38,0.333,114.7
2019-05-06 20:50:00,0.0,0.0,0.0,29.67,17.95,87356.01000000001,0.63,187.6
2019-05-06 21:00:00,0.0,0.0,0.0,29.42,18.77,87356.47,0.737,218.4
2019-05-06 21:10:00,0.0,0.0,0.0,28.11,20.44,87360.28,1.003,200.8
2019-05-06 21:20:00,0.028,0.0,0.0,28.15,20.1,87370.06999999999,0.377,237.6
2019-05-06 21:30:00,0.0,0.0,0.0,28.3,20.45,87398.0,1.743,338.8
2019-05-06 21:40:00,0.0,0.0,0.0,27.69,23.48,87388.73999999999,1.062,333.3
2019-05-06 21:50:00,0.0,0.0,0.0,26.61,25.66,87415.36,1.545,337.0
2019-05-06 22:00:00,0.0,0.0,0.0,26.35,24.88,87399.65999999999,1.65,349.3
2019-05-06 22:10:00,0.036,0.0,0.0,26.56,24.33,87435.24,2.015,342.7
2019-05-06 22:20:00,0.383,0.0,0.0,26.71,24.98,87442.73,2.452,337.2
2019-05-06 22:30:00,0.035,0.0,0.0,26.07,25.59,87458.28,0.435,147.2
2019-05-06 22:40:00,0.064,0.0,0.0,25.79,24.47,87470.47,1.447,0.994
2019-05-06 22:50:00,0.157,0.0,0.0,26.47,23.38,87456.9,1.25,358.2
2019-05-06 23:00:00,0.252,0.0,0.0,26.81,22.49,87463.52,0.645,14.17
2019-05-06 23:10:00,0.031,0.0,0.0,26.25,28.28,87492.29000000001,0.507,190.3
2019-05-06 23:20:00,0.0,0.0,0.0,24.77,27.57,87521.61,0.812,126.3
2019-05-06 23:30:00,0.098,0.0,0.0,24.85,25.59,87525.63,1.563,165.7
2019-05-06 23:40:00,0.219,0.0,0.0,25.34,27.36,87544.56999999999,0.708,224.0
2019-05-06 23:50:00,0.023,0.0,0.0,24.3,28.66,87528.95999999999,0.697,247.3
2019-05-07 00:00:00,0.023,0.0,0.0,23.71,28.49,87539.54,0.6976589595375722,247.04100578034684
2019-05-07 00:10:00,0.315,0.0,0.0,24.29,25.01,87520.81,0.6983179190751445,246.7820115606937
2019-05-07 00:20:00,0.109,0.0,0.0,24.42,26.04,87537.95999999999,0.6989768786127167,246.5230173410405
2019-05-07 00:30:00,0.201,0.0,0.0,24.31,25.22,87519.09000000001,0.699635838150289,246.26402312138728
2019-05-07 00:40:00,0.017,0.0,0.0,24.16,25.93,87506.06,0.7002947976878612,246.0050289017341
2019-05-07 00:50:00,0.0,0.0,0.0,23.94,27.6,87497.83,0.7009537572254335,245.74603468208093
2019-05-07 01:00:00,0.031,0.0,0.0,23.5,27.47,87479.16,0.7016127167630057,245.48704046242776
2019-05-07 01:10:00,0.037,0.0,0.0,23.49,27.09,87486.36,0.702271676300578,245.22804624277455
2019-05-07 01:20:00,0.095,0.0,0.0,23.52,27.5,87480.7,0.7029306358381502,244.9690520231214
2019-05-07 01:30:00,0.0,0.0,0.0,23.47,26.99,87470.86,0.7035895953757225,244.71005780346823
2019-05-07 01:40:00,0.025,0.0,0.0,23.51,27.3,87462.7,0.7042485549132947,244.45106358381503
2019-05-07 01:50:00,0.026,0.0,0.0,23.4,26.72,87444.7,0.704907514450867,244.19206936416185
2019-05-07 02:00:00,0.066,0.0,0.0,23.48,26.72,87434.92,0.7055664739884393,243.93307514450868
2019-05-07 02:10:00,0.196,0.0,0.0,23.56,26.72,87434.14,0.7062254335260115,243.6740809248555
2019-05-07 02:20:00,0.125,0.0,0.0,23.43,26.96,87440.61,0.7068843930635837,243.41508670520236
2019-05-07 02:30:00,0.001,0.0,0.0,23.02,26.72,87455.35,0.707543352601156,243.15609248554915
2019-05-07 02:40:00,0.056,0.0,0.0,23.09,25.15,87458.67,0.7082023121387283,242.897098265896
2019-05-07 02:50:00,0.026,0.0,0.0,23.06,25.52,87451.31,0.7088612716763005,242.6381040462428
2019-05-07 03:00:00,0.016,0.0,0.0,23.1,25.59,87461.81,0.7095202312138728,242.3791098265896
