Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep) 
 06/16  16:00:00,29.6,29.18420398193678 
 06/16  16:10:00,28.2,28.11747265448973 
 06/16  16:20:00,28.2,27.84354397257549 
 06/16  16:30:00,28.0,27.796082241905805 
 06/16  16:40:00,27.7,27.617323301964917 
 06/16  16:50:00,28.1,27.675775134974399 
 06/16  17:00:00,28.8,28.397576813213754 
 06/16  17:10:00,29.0,28.662105436425798 
 06/16  17:20:00,28.8,28.53570427704824 
 06/16  17:30:00,28.9,28.44272407261707 
 06/16  17:40:00,28.6,28.382421475324063 
 06/16  17:50:00,28.3,28.19689711517173 
 06/16  18:00:00,28.3,28.115429259681794 
 06/16  18:10:00,28.0,27.894408774125119 
 06/16  18:20:00,28.0,27.701220909607036 
 06/16  18:30:00,28.4,27.89002224925833 
 06/16  18:40:00,27.9,27.794755797549855 
 06/16  18:50:00,27.8,27.573467555465457 
 06/16  19:00:00,27.6,27.409476526647777 
 06/16  19:10:00,27.6,27.32028298386169 
 06/16  19:20:00,27.7,27.2844005182908 
 06/16  19:30:00,27.4,27.238287251993275 
 06/16  19:40:00,27.3,27.16771186857757 
 06/16  19:50:00,27.2,27.095938854640278 
 06/16  20:00:00,26.9,26.928084068201906 
 06/16  20:10:00,26.6,26.69637049758994 
 06/16  20:20:00,26.4,26.513686269810223 
 06/16  20:30:00,25.6,25.93085320340084 
 06/16  20:40:00,24.9,25.59033062830115 
 06/16  20:50:00,25.0,25.4517442916532 
 06/16  21:00:00,25.2,25.5111978786903 
 06/16  21:10:00,25.1,25.431377574753733 
 06/16  21:20:00,24.4,24.883864637171297 
 06/16  21:30:00,24.4,24.808818649922036 
 06/16  21:40:00,24.1,24.66564778981804 
 06/16  21:50:00,24.3,24.68826986360571 
 06/16  22:00:00,23.9,24.546041157761015 
 06/16  22:10:00,23.9,24.6092205149678 
 06/16  22:20:00,23.8,24.578359082337586 
 06/16  22:30:00,23.9,24.682980676566968 
 06/16  22:40:00,23.8,24.783425262012576 
 06/16  22:50:00,23.8,24.462286032178388 
 06/16  23:00:00,23.8,24.549505981680846 
 06/16  23:10:00,23.7,24.52032459926657 
 06/16  23:20:00,23.9,24.63957616393191 
 06/16  23:30:00,24.1,24.575905608481077 
 06/16  23:40:00,24.2,24.678175952359874 
 06/16  23:50:00,24.2,24.673219573799373 
 06/16  24:00:00,24.3,24.563353701314577 
 06/17  00:10:00,24.3,24.55988832184888 
 06/17  00:20:00,24.1,24.528045987470735 
 06/17  00:30:00,23.6,24.456519394226704 
 06/17  00:40:00,23.2,23.770994972092013 
 06/17  00:50:00,23.1,23.846523890071674 
 06/17  01:00:00,23.3,23.773375380904115 
 06/17  01:10:00,23.3,23.798001503248778 
 06/17  01:20:00,23.1,23.67629903127716 
 06/17  01:30:00,23.1,23.482681730982156 
 06/17  01:40:00,22.9,23.33997144630697 
 06/17  01:50:00,22.6,23.23643652704326 
 06/17  02:00:00,22.5,23.149137287819717 
 06/17  02:10:00,22.7,23.229660028958464 
 06/17  02:20:00,22.6,23.38322179554287 
 06/17  02:30:00,22.6,23.60039823256939 
 06/17  02:40:00,22.8,23.713089420139583 
 06/17  02:50:00,22.6,23.599846103214735 
 06/17  03:00:00,22.3,23.063763976417464 
 06/17  03:10:00,22.0,23.09491788924844 
 06/17  03:20:00,22.3,23.021354859926917 
 06/17  03:30:00,22.0,22.82890236227486 
 06/17  03:40:00,22.0,22.618876196037687 
 06/17  03:50:00,21.9,22.547852359606077 
 06/17  04:00:00,21.4,21.95512533616894 
 06/17  04:10:00,21.1,21.706814784753797 
 06/17  04:20:00,21.3,21.896299911098049 
 06/17  04:30:00,21.2,21.88888306560432 
 06/17  04:40:00,21.1,21.984311123152709 
 06/17  04:50:00,21.4,22.009462959797128 
 06/17  05:00:00,21.3,21.916096084462447 
 06/17  05:10:00,21.2,22.05980134408112 
 06/17  05:20:00,21.5,22.161240704367047 
 06/17  05:30:00,21.5,22.3011770242708 
 06/17  05:40:00,21.5,22.255513046198453 
 06/17  05:50:00,21.5,22.260563174171364 
 06/17  06:00:00,21.8,22.40808448590352 
 06/17  06:10:00,21.7,22.21136612634061 
 06/17  06:20:00,21.4,22.01189682041728 
 06/17  06:30:00,21.6,22.120699061756036 
 06/17  06:40:00,21.6,22.193207072703648 
 06/17  06:50:00,21.6,22.18005087911297 
 06/17  07:00:00,21.7,22.43636770367756 
 06/17  07:10:00,22.1,22.68279878267796 
 06/17  07:20:00,22.4,22.899082791978957 
 06/17  07:30:00,22.9,23.025916931871568 
 06/17  07:40:00,23.2,23.223910780647253 
 06/17  07:50:00,23.2,23.335584061358447 
 06/17  08:00:00,23.9,23.543064894354904 
 06/17  08:10:00,24.2,23.90996386990608 
 06/17  08:20:00,24.0,23.985636904602879 
 06/17  08:30:00,24.4,24.170167334271338 
 06/17  08:40:00,25.1,24.699348955001104 
 06/17  08:50:00,25.5,24.857962614634088 
 06/17  09:00:00,26.1,25.040883963134779 
 06/17  09:10:00,26.6,26.060482737841754 
 06/17  09:20:00,26.1,25.79947478250666 
 06/17  09:30:00,25.8,25.450311948291323 
 06/17  09:40:00,25.4,25.25110840248045 
 06/17  09:50:00,26.2,25.75545332381178 
 06/17  10:00:00,26.4,25.916084181114028 
 06/17  10:10:00,26.7,26.193809859293905 
 06/17  10:20:00,26.6,26.197886967649823 
 06/17  10:30:00,27.2,26.467904403513314 
 06/17  10:40:00,27.4,26.9131792620965 
 06/17  10:50:00,27.7,27.224954299262465 
 06/17  11:00:00,27.0,26.820695792441748 
 06/17  11:10:00,26.4,26.329936233793455 
 06/17  11:20:00,27.1,26.726344150455426 
 06/17  11:30:00,27.1,26.718115427309557 
 06/17  11:40:00,27.5,27.140474473530177 
 06/17  11:50:00,28.2,27.72560685397371 
 06/17  12:00:00,28.8,27.985467767829868 
 06/17  12:10:00,29.0,28.260267222318594 
 06/17  12:20:00,29.0,28.64039992613822 
 06/17  12:30:00,28.9,28.57872591519366 
 06/17  12:40:00,29.0,28.56704636770316 
 06/17  12:50:00,28.9,28.429769135273703 
 06/17  13:00:00,29.4,28.71071156021241 
 06/17  13:10:00,29.2,28.85725227482298 
 06/17  13:20:00,29.3,28.877402089655424 
 06/17  13:30:00,29.2,28.43169759225507 
 06/17  13:40:00,28.9,28.524220513713066 
 06/17  13:50:00,29.6,28.851870159283995 
 06/17  14:00:00,29.4,29.035054813005929 
 06/17  14:10:00,29.0,28.655674039575748 
 06/17  14:20:00,28.8,28.574733138993638 
 06/17  14:30:00,29.2,28.967700159456116 
 06/17  14:40:00,29.9,29.589968776165 
 06/17  14:50:00,29.5,29.315988017769447 
 06/17  15:00:00,29.9,29.190365493235718 
 06/17  15:10:00,29.8,29.255093842640514 
 06/17  15:20:00,29.5,29.111271162006717 
 06/17  15:30:00,29.8,29.34069279768306 
 06/17  15:40:00,30.0,29.642906067297348 
 06/17  15:50:00,29.3,29.013730419245328 
 06/17  16:00:00,29.9,29.50794391473707 
 06/17  16:10:00,30.4,30.00128047371421 
 06/17  16:20:00,30.4,29.68108404875211 
 06/17  16:30:00,30.4,30.00128449292898 
 06/17  16:40:00,29.9,29.535736927628095 
 06/17  16:50:00,30.3,29.844439768394776 
 06/17  17:00:00,30.2,29.713624874333858 
 06/17  17:10:00,29.3,29.09742917350286 
 06/17  17:20:00,29.4,28.97670506809366 
 06/17  17:30:00,29.4,28.909403661796305 
 06/17  17:40:00,29.1,28.694162041266155 
 06/17  17:50:00,29.0,28.76363552802001 
 06/17  18:00:00,29.0,28.706222280239577 
 06/17  18:10:00,29.2,28.542574768205478 
 06/17  18:20:00,29.3,28.788785777333943 
 06/17  18:30:00,28.7,28.587416677557206 
 06/17  18:40:00,28.5,28.31783176089977 
 06/17  18:50:00,28.5,28.24939592717539 
 06/17  19:00:00,28.3,28.15736122029244 
 06/17  19:10:00,28.4,28.027647190836615 
 06/17  19:20:00,28.4,27.975072543158853 
 06/17  19:30:00,28.4,27.965696693765115 
 06/17  19:40:00,28.3,27.960822645029024 
 06/17  19:50:00,28.0,27.815130304305954 
 06/17  20:00:00,28.1,27.749696559085448 
 06/17  20:10:00,27.7,27.620503635214499 
 06/17  20:20:00,27.5,27.50118017471346 
 06/17  20:30:00,27.8,27.755002663849117 
 06/17  20:40:00,25.0,25.27877480297652 
 06/17  20:50:00,20.7,21.921392330732134 
 06/17  21:00:00,18.8,19.729081400420296 
 06/17  21:10:00,18.4,19.03830224977414 
 06/17  21:20:00,18.6,19.954210610232189 
 06/17  21:30:00,18.8,19.669354065041938 
 06/17  21:40:00,18.7,19.820195474437829 
 06/17  21:50:00,18.7,19.916418497474767 
 06/17  22:00:00,18.9,20.210050196810668 
 06/17  22:10:00,19.2,21.21653583192433 
 06/17  22:20:00,19.2,20.639441467496427 
 06/17  22:30:00,19.1,20.48257843621209 
 06/17  22:40:00,18.8,20.809822074659566 
 06/17  22:50:00,18.6,20.71832463141691 
 06/17  23:00:00,18.5,21.193356819234397 
 06/17  23:10:00,18.5,21.373806671978874 
 06/17  23:20:00,18.7,21.377690758505066 
 06/17  23:30:00,18.8,21.333489084993138 
 06/17  23:40:00,18.8,21.321183940016195 
 06/17  23:50:00,19.0,21.37058413227565 
 06/17  24:00:00,19.0,21.441124268345509 
 06/18  00:10:00,19.0,21.390982148761247 
 06/18  00:20:00,19.1,21.35807073916182 
 06/18  00:30:00,19.1,21.086716823070146 
 06/18  00:40:00,19.1,21.039063198150303 
 06/18  00:50:00,19.1,21.112143932524327 
 06/18  01:00:00,19.1,21.057027288304459 
 06/18  01:10:00,19.1,21.009935615321468 
 06/18  01:20:00,18.8,20.878597856258954 
 06/18  01:30:00,18.7,20.854232861906217 
 06/18  01:40:00,18.9,20.44694743361123 
 06/18  01:50:00,18.9,20.84118307003844 
 06/18  02:00:00,18.8,20.73409261874911 
 06/18  02:10:00,18.9,20.728840236561657 
 06/18  02:20:00,19.0,20.95014699395808 
 06/18  02:30:00,19.0,20.877409030911278 
 06/18  02:40:00,19.1,20.713550792232654 
 06/18  02:50:00,19.0,20.594692013938319 
 06/18  03:00:00,19.0,20.764995063387425 
 06/18  03:10:00,19.0,20.95660456641271 
 06/18  03:20:00,19.1,20.94116116385728 
 06/18  03:30:00,19.1,20.760663032571764 
 06/18  03:40:00,19.2,20.742182097615378 
 06/18  03:50:00,19.2,20.85304819184177 
 06/18  04:00:00,19.1,20.401028014448323 
 06/18  04:10:00,19.1,20.358786401381356 
 06/18  04:20:00,18.9,20.588565553457973 
 06/18  04:30:00,18.9,20.632258882375387 
 06/18  04:40:00,18.9,20.59461877788794 
 06/18  04:50:00,18.9,20.416365199765374 
 06/18  05:00:00,18.9,20.438702687629968 
 06/18  05:10:00,18.9,20.286197221090239 
 06/18  05:20:00,18.8,20.34817933784248 
 06/18  05:30:00,18.7,20.430089022107454 
 06/18  05:40:00,18.8,20.43240722289419 
 06/18  05:50:00,18.8,20.356799745352285 
 06/18  06:00:00,18.8,20.366125886591268 
 06/18  06:10:00,18.7,20.27178487561623 
 06/18  06:20:00,18.8,20.27083752669715 
 06/18  06:30:00,18.8,20.33134058203158 
 06/18  06:40:00,18.9,20.41144338831018 
 06/18  06:50:00,19.0,20.4324422739026 
 06/18  07:00:00,19.1,20.38285727535581 
 06/18  07:10:00,19.1,20.313465636264245 
 06/18  07:20:00,19.1,20.34563634653909 
 06/18  07:30:00,19.2,20.43412448788502 
 06/18  07:40:00,19.4,20.60038590078645 
 06/18  07:50:00,19.6,20.781919772043865 
 06/18  08:00:00,20.0,20.80983767622265 
 06/18  08:10:00,20.4,20.90051234121078 
 06/18  08:20:00,20.5,20.965046380607175 
 06/18  08:30:00,20.7,21.065679570892664 
 06/18  08:40:00,20.8,21.172516926601938 
 06/18  08:50:00,20.8,21.2574345954784 
 06/18  09:00:00,21.0,21.467049547469047 
 06/18  09:10:00,21.2,21.65385273305156 
 06/18  09:20:00,22.3,22.205788093071548 
 06/18  09:30:00,22.6,22.459635473567859 
 06/18  09:40:00,22.9,22.855334737966865 
 06/18  09:50:00,23.0,23.027159868239754 
 06/18  10:00:00,23.5,23.324224072315155 
 06/18  10:10:00,23.6,23.49831878830238 
 06/18  10:20:00,24.1,23.680323967354985 
 06/18  10:30:00,24.6,24.08024910975925 
 06/18  10:40:00,25.2,24.72625566796059 
 06/18  10:50:00,24.8,24.512729645261009 
 06/18  11:00:00,24.6,24.32099965573543 
 06/18  11:10:00,24.8,24.155748734029758 
 06/18  11:20:00,25.5,24.672386568546444 
 06/18  11:30:00,25.8,25.175363225776928 
 06/18  11:40:00,26.3,25.591433576249295 
 06/18  11:50:00,26.4,25.683071135699739 
 06/18  12:00:00,26.9,26.13635672049184 
 06/18  12:10:00,26.7,26.277219678262349 
 06/18  12:20:00,26.5,26.183529439532948 
 06/18  12:30:00,26.5,26.197507388531404 
 06/18  12:40:00,26.9,26.535008998630216 
 06/18  12:50:00,27.6,26.324838523112157 
 06/18  13:00:00,26.8,26.479770253867775 
 06/18  13:10:00,26.8,26.526894088338019 
 06/18  13:20:00,27.2,26.8190953725276 
 06/18  13:30:00,27.8,27.41206734265108 
 06/18  13:40:00,28.0,27.41448109758841 
 06/18  13:50:00,27.8,27.331753001807998 
 06/18  14:00:00,27.9,27.43532721413249 
 06/18  14:10:00,27.9,27.500825976156159 
 06/18  14:20:00,28.6,28.18314289467084 
 06/18  14:30:00,28.7,28.040951258372858 
 06/18  14:40:00,28.6,27.84265852394625 
 06/18  14:50:00,28.3,27.814636799340858 
 06/18  15:00:00,28.2,27.745324991274346 
 06/18  15:10:00,28.8,28.06917691657481 
 06/18  15:20:00,29.0,28.43518965090093 
 06/18  15:30:00,29.0,28.001897705398144 
 06/18  15:40:00,29.5,28.797404360458878 
 06/18  15:50:00,29.5,28.14288761778737 
 06/18  16:00:00,29.9,28.753994915521287 
 06/18  16:10:00,30.2,28.946714190659454 
 06/18  16:20:00,30.8,29.347838981291035 
 06/18  16:30:00,30.5,29.634889212285544 
 06/18  16:40:00,30.3,29.3259319378879 
 06/18  16:50:00,30.3,29.436075260062066 
 06/18  17:00:00,29.5,28.604590713543165 
 06/18  17:10:00,29.4,28.760469043101887 
 06/18  17:20:00,29.6,28.35220545401577 
 06/18  17:30:00,29.9,28.241698036834948 
 06/18  17:40:00,30.2,28.613815870634939 
 06/18  17:50:00,30.2,29.257549000799636 
 06/18  18:00:00,29.9,29.156492810976539 
 06/18  18:10:00,29.2,28.797809996551267 
 06/18  18:20:00,29.5,28.97983878896816 
 06/18  18:30:00,28.8,28.564716071342958 
 06/18  18:40:00,28.5,28.274758065916264 
 06/18  18:50:00,28.2,27.960730743439937 
 06/18  19:00:00,28.0,27.68396336253323 
 06/18  19:10:00,27.8,27.49539627333286 
 06/18  19:20:00,27.7,27.44290573401875 
 06/18  19:30:00,27.4,27.304393792800086 
 06/18  19:40:00,27.0,27.015012530015484 
 06/18  19:50:00,26.7,26.761726380081034 
 06/18  20:00:00,26.6,26.646197088754194 
 06/18  20:10:00,25.8,26.11742608571688 
 06/18  20:20:00,25.6,25.84688077599472 
 06/18  20:30:00,25.8,25.952020078360424 
 06/18  20:40:00,25.0,25.52048753622944 
 06/18  20:50:00,24.9,25.297503122152848 
 06/18  21:00:00,24.4,24.997349891150077 
 06/18  21:10:00,24.1,24.893493399997938 
 06/18  21:20:00,24.2,25.034226513731743 
 06/18  21:30:00,24.1,24.81066109664859 
 06/18  21:40:00,23.8,24.747153359409578 
 06/18  21:50:00,24.1,24.660280665718028 
 06/18  22:00:00,23.4,24.516050236750809 
 06/18  22:10:00,23.8,24.546505654072534 
 06/18  22:20:00,23.5,24.690309709044699 
 06/18  22:30:00,23.2,24.535589883596665 
 06/18  22:40:00,23.4,24.130277537732874 
 06/18  22:50:00,23.6,24.287574970980609 
 06/18  23:00:00,23.6,24.492073550255328 
 06/18  23:10:00,23.8,24.625963496858377 
 06/18  23:20:00,23.8,24.64638844451858 
 06/18  23:30:00,23.5,24.266514440442479 
 06/18  23:40:00,23.3,24.02579236176275 
 06/18  23:50:00,23.1,23.982913891813867 
 06/18  24:00:00,23.0,23.61377581475827 
 06/19  00:10:00,23.0,23.62617120191161 
 06/19  00:20:00,22.6,23.209838447846985 
 06/19  00:30:00,22.4,23.13892652397669 
 06/19  00:40:00,22.7,23.258079842747394 
 06/19  00:50:00,22.5,22.957141672351317 
 06/19  01:00:00,23.0,23.262541692319084 
 06/19  01:10:00,22.9,23.400481501036745 
 06/19  01:20:00,22.6,23.016271190324795 
 06/19  01:30:00,22.5,22.82160547897772 
 06/19  01:40:00,22.3,23.37604494858609 
 06/19  01:50:00,22.0,22.39363506657311 
 06/19  02:00:00,21.6,22.42628306420598 
 06/19  02:10:00,21.6,22.60090735106361 
 06/19  02:20:00,21.7,22.209193769989516 
 06/19  02:30:00,21.8,22.49724411301367 
 06/19  02:40:00,21.8,22.398836703499975 
 06/19  02:50:00,22.0,22.459035151185096 
 06/19  03:00:00,21.9,22.59582980924241 
 06/19  03:10:00,22.0,22.587362297584833 
 06/19  03:20:00,21.9,22.541359277284596 
 06/19  03:30:00,21.8,22.71932216714885 
 06/19  03:40:00,21.9,22.61674609076333 
 06/19  03:50:00,22.0,22.592459761418387 
 06/19  04:00:00,22.0,22.500518198285808 
 06/19  04:10:00,21.8,22.437229164229323 
 06/19  04:20:00,22.0,22.425038797256179 
 06/19  04:30:00,22.1,22.696070568070785 
 06/19  04:40:00,22.2,22.97559668887283 
 06/19  04:50:00,22.1,23.010366509174415 
 06/19  05:00:00,22.0,22.846107575931833 
 06/19  05:10:00,21.8,22.64619851865616 
 06/19  05:20:00,21.6,22.272169839902046 
 06/19  05:30:00,21.5,22.214589099020356 
 06/19  05:40:00,21.5,22.194764276541876 
 06/19  05:50:00,21.2,21.92016057024959 
 06/19  06:00:00,21.1,21.852280378765117 
 06/19  06:10:00,21.0,21.872313054357229 
 06/19  06:20:00,20.8,21.831574998646628 
 06/19  06:30:00,20.7,21.445750331685188 
 06/19  06:40:00,20.8,21.378100867685907 
 06/19  06:50:00,21.0,21.706602284934776 
 06/19  07:00:00,21.2,21.998788099117843 
 06/19  07:10:00,21.6,22.230269412507317 
 06/19  07:20:00,21.9,22.411804119532268 
 06/19  07:30:00,22.0,22.311430803920886 
 06/19  07:40:00,21.9,22.17072253983186 
 06/19  07:50:00,21.8,22.272066738884747 
 06/19  08:00:00,22.2,22.38835140113329 
 06/19  08:10:00,23.1,23.065200097261515 
 06/19  08:20:00,23.2,23.33924557649819 
 06/19  08:30:00,23.8,23.531638519869426 
 06/19  08:40:00,24.3,23.731600626028489 
 06/19  08:50:00,24.9,24.36268209395353 
 06/19  09:00:00,24.0,24.211897095172327 
 06/19  09:10:00,24.7,24.17525414111978 
 06/19  09:20:00,26.1,24.875178041878525 
 06/19  09:30:00,26.9,26.328944424754256 
 06/19  09:40:00,27.2,26.479859669981566 
 06/19  09:50:00,26.0,25.735962746357026 
 06/19  10:00:00,25.4,25.165478148090619 
 06/19  10:10:00,25.6,25.30068173954269 
 06/19  10:20:00,26.2,25.727194523517356 
 06/19  10:30:00,25.8,25.5562557736456 
 06/19  10:40:00,25.6,25.35965905150876 
 06/19  10:50:00,26.1,25.896091827372485 
 06/19  11:00:00,26.7,26.163778263691076 
 06/19  11:10:00,26.7,26.31757975335772 
 06/19  11:20:00,27.2,26.665749868073044 
 06/19  11:30:00,27.7,26.609254844171177 
 06/19  11:40:00,28.1,27.55984820911752 
 06/19  11:50:00,27.8,27.255385235850939 
 06/19  12:00:00,28.1,27.6270487802499 
 06/19  12:10:00,28.0,27.61976097787482 
 06/19  12:20:00,28.5,27.376568740740419 
 06/19  12:30:00,28.6,27.605731191101797 
 06/19  12:40:00,27.8,27.39961126485462 
 06/19  12:50:00,29.2,28.463002358840624 
 06/19  13:00:00,29.9,29.086145455756893 
 06/19  13:10:00,29.4,28.708624002205366 
 06/19  13:20:00,28.5,28.1917394378302 
 06/19  13:30:00,29.0,28.477314982488996 
 06/19  13:40:00,29.6,28.923689213656727 
 06/19  13:50:00,29.8,29.216112462343003 
 06/19  14:00:00,29.8,29.27854650193376 
 06/19  14:10:00,29.8,29.156288840320497 
 06/19  14:20:00,29.9,29.281513738025727 
 06/19  14:30:00,30.6,29.104602871991966 
 06/19  14:40:00,30.8,29.94385565357519 
 06/19  14:50:00,29.3,29.049692221945614 
 06/19  15:00:00,29.9,28.88374572513898 
 06/19  15:10:00,30.5,29.844732097443786 
 06/19  15:20:00,30.7,29.993034176133255 
 06/19  15:30:00,30.2,29.704171965635177 
 06/19  15:40:00,30.0,29.637224131834654 
 06/19  15:50:00,30.0,29.327563704820674 
 06/19  16:00:00,29.5,29.052169924148648 
 06/19  16:10:00,30.2,29.875806972772567 
 06/19  16:20:00,30.0,29.7667466974473 
 06/19  16:30:00,29.9,29.51660307305497 
 06/19  16:40:00,29.5,29.24647968371684 
 06/19  16:50:00,29.7,29.38550021803201 
 06/19  17:00:00,29.5,29.24097760162418 
 06/19  17:10:00,29.2,28.935475268344267 
 06/19  17:20:00,29.5,29.201004279848438 
 06/19  17:30:00,29.7,29.452065360014218 
 06/19  17:40:00,29.6,29.422600526916815 
 06/19  17:50:00,29.6,29.317338565425719 
 06/19  18:00:00,29.6,29.377477367255709 
 06/19  18:10:00,29.5,29.205562384043668 
 06/19  18:20:00,29.3,29.064034145186456 
 06/19  18:30:00,28.7,28.659328024031816 
 06/19  18:40:00,28.5,28.391809904643585 
 06/19  18:50:00,28.3,28.240765426406005 
 06/19  19:00:00,28.0,28.03138625972249 
 06/19  19:10:00,27.9,27.893408419147858 
 06/19  19:20:00,27.8,27.800658885696654 
 06/19  19:30:00,27.7,27.717510157863886 
 06/19  19:40:00,27.5,27.59310969814189 
 06/19  19:50:00,27.2,27.366122195320505 
 06/19  20:00:00,26.9,27.143612147892264 
 06/19  20:10:00,26.5,26.792008745970457 
 06/19  20:20:00,26.3,26.541825475223236 
 06/19  20:30:00,25.9,26.2495789251665 
 06/19  20:40:00,25.5,25.957537789090848 
 06/19  20:50:00,25.5,25.994917302450124 
 06/19  21:00:00,25.3,26.09205796984954 
 06/19  21:10:00,25.5,26.13988966832042 
 06/19  21:20:00,25.5,25.85214900188151 
 06/19  21:30:00,24.7,25.375919840276894 
 06/19  21:40:00,24.9,25.324284200929449 
 06/19  21:50:00,24.5,25.21500119568229 
 06/19  22:00:00,24.5,25.24053231823297 
 06/19  22:10:00,24.6,25.179754365896863 
 06/19  22:20:00,24.8,25.19419086968213 
 06/19  22:30:00,24.1,24.81314554788612 
 06/19  22:40:00,24.2,24.986267019179356 
 06/19  22:50:00,24.5,25.0203877707431 
 06/19  23:00:00,24.4,24.96316126790399 
 06/19  23:10:00,24.4,24.93604522931107 
 06/19  23:20:00,24.4,24.844001972165484 
 06/19  23:30:00,23.6,24.210338387407025 
 06/19  23:40:00,23.5,24.588974618180357 
 06/19  23:50:00,23.5,24.523394724351193 
 06/19  24:00:00,23.4,24.449167789782828 
 06/20  00:10:00,23.5,24.30070477143132 
 06/20  00:20:00,23.1,24.282004754617576 
 06/20  00:30:00,23.6,24.478868193859304 
 06/20  00:40:00,23.8,24.75534623860128 
 06/20  00:50:00,23.3,24.380928685541805 
 06/20  01:00:00,23.3,24.276565980596815 
 06/20  01:10:00,23.1,24.14013834085255 
 06/20  01:20:00,23.2,24.002748836022307 
 06/20  01:30:00,23.3,24.294960734042957 
 06/20  01:40:00,23.2,24.31231099803855 
 06/20  01:50:00,22.7,23.478864707898297 
 06/20  02:00:00,22.0,23.125670085794924 
 06/20  02:10:00,22.0,22.753696941641583 
 06/20  02:20:00,22.2,22.74427912603635 
 06/20  02:30:00,22.2,22.931696970775208 
 06/20  02:40:00,22.2,22.995740475911349 
 06/20  02:50:00,22.2,23.065684056750187 
 06/20  03:00:00,22.1,22.8731973050361 
 06/20  03:10:00,22.2,22.7085846906132 
 06/20  03:20:00,22.0,22.54764770742965 
 06/20  03:30:00,22.1,22.74073995710508 
